name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,modern_trust_preview,logo_storage_path
Trinity Heating & Air Conditioning Co Inc,trinity-heating-air-conditioning-co-inc,Eclectic,Alabama,+1 334-541-5340,3.2,31,ChIJrY6VOtw8jIgR8CHWQsz1N3A,"https://search.google.com/local/reviews?placeid=ChIJ0fyenO7NjIgRkvUPW-qQvuE&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,3,03/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",info@calltrinity.com,http://calltrinityair.com/,32.6053995,-86.0759391,https://atlasgrowth.ai/t/modern-trust/trinity-heating-air-conditioning-co-inc,
R & D Heating & Cooling,r-d-heating-cooling,Elba,Alabama,+1 334-282-0237,5.0,8,ChIJh2kzxWMTkogRYPYC3CKk89A,"https://search.google.com/local/reviews?placeid=ChIJh2kzxWMTkogRYPYC3CKk89A&q=hvac,+Elba,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,8,8,01/2025,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,31.3706843,-85.9682027,https://atlasgrowth.ai/t/modern-trust/r-d-heating-cooling,/logos/r-d-heating-cooling.png
"3:16 HVAC Services, LLC",316-hvac-services-llc,Elkmont,Alabama,+1 256-431-2119,4.7,33,ChIJf8MCn8z1YogRDuuIuWyorm0,"https://search.google.com/local/reviews?placeid=ChIJf8MCn8z1YogRDuuIuWyorm0&q=hvac,+Elkmont,+AL,+US&authuser=0&hl=en&gl=US",logo,0,2,2,12,02/2024,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",316hvac@gmail.com,https://www.316hvac.com/,34.8958842,-86.9437961,https://atlasgrowth.ai/t/modern-trust/316-hvac-services-llc,/logos/316-hvac-services-llc.png
Flannagan Heat & Air LLC,flannagan-heat-air-llc,Elkmont,Alabama,+1 256-321-0781,5.0,18,ChIJLQ215a33YogRQtAAo1URrso,"https://search.google.com/local/reviews?placeid=ChIJLQ215a33YogRQtAAo1URrso&q=hvac,+Elkmont,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,09/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",justen@flannaganhvac.com,http://flannaganhvac.com/,34.9343582,-86.9698976,https://atlasgrowth.ai/t/modern-trust/flannagan-heat-air-llc,/logos/flannagan-heat-air-llc.png
Quality HVAC Services LLC,quality-hvac-services-llc,Elkmont,Alabama,+1 256-513-9775,5.0,15,ChIJkX_V5q33YogRCYxkK30jqQw,"https://search.google.com/local/reviews?placeid=ChIJkX_V5q33YogRCYxkK30jqQw&q=hvac,+Elkmont,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,11/2024,"{""monday"": ""8AM-4:30PM"", ""tuesday"": ""8AM-4:30PM"", ""wednesday"": ""8AM-4:30PM"", ""thursday"": ""8AM-4:30PM"", ""friday"": ""8AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jaronr@qualityhvacservices.net,https://www.qualityhvacservices.net/,34.9240592,-86.9218151,https://atlasgrowth.ai/t/modern-trust/quality-hvac-services-llc,/logos/quality-hvac-services-llc.png
Smith's Heating & Cooling llc,smiths-heating-cooling-llc,Elkmont,Alabama,+1 256-777-5450,5.0,32,ChIJy1GTvoxVtEARmtdfvHcaETE,"https://search.google.com/local/reviews?placeid=ChIJy1GTvoxVtEARmtdfvHcaETE&q=hvac,+Elkmont,+AL,+US&authuser=0&hl=en&gl=US",not_logo,2,3,3,7,02/2024,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",smithhvac@ardmore.net,http://www.smithsheatingandcoolingllc.com/,34.9682609,-86.9166476,https://atlasgrowth.ai/t/modern-trust/smiths-heating-cooling-llc,
"Spidel Heating and Cooling, LLC",spidel-heating-and-cooling-llc,Elkmont,Alabama,+1 256-742-1950,5.0,110,ChIJdR2diYeW3UYReP6xsycVQnU,"https://search.google.com/local/reviews?placeid=ChIJdR2diYeW3UYReP6xsycVQnU&q=hvac,+Elkmont,+AL,+US&authuser=0&hl=en&gl=US",logo,4,13,31,94,11/2020,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,34.9631423,-86.8410735,https://atlasgrowth.ai/t/modern-trust/spidel-heating-and-cooling-llc,/logos/spidel-heating-and-cooling-llc.png
Stinnett Heating & Cooling,stinnett-heating-cooling,Enterprise,Alabama,+1 334-347-2954,4.1,43,ChIJC-U30iBskogRX279q1fybCU,"https://search.google.com/local/reviews?placeid=ChIJC-U30iBskogRX279q1fybCU&q=hvac,+Enterprise,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,3,09/2023,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",stinnetthc@gmail.com,,31.3155818,-85.8505907,https://atlasgrowth.ai/t/modern-trust/stinnett-heating-cooling,
Miller Heating & Cooling,miller-heating-cooling,Eufaula,Alabama,+1 334-689-9154,4.9,62,ChIJN_yMxhBpjYgR3YhuEhhcBbo,"https://search.google.com/local/reviews?placeid=ChIJN_yMxhBpjYgR3YhuEhhcBbo&q=hvac,+Eufaula,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,1,8,11/2022,"{""monday"": ""7:30AM-4PM"", ""tuesday"": ""7:30AM-4PM"", ""wednesday"": ""7:30AM-4PM"", ""thursday"": ""7:30AM-4PM"", ""friday"": ""7:30AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",john@millerheatcool.com,http://www.millerheatcool.com/,31.8937938,-85.1424367,https://atlasgrowth.ai/t/modern-trust/miller-heating-cooling,/logos/miller-heating-cooling.png
Alabama Refrigeration Heating & Cooling,alabama-refrigeration-heating-cooling,Evergreen,Alabama,+1 251-578-5220,4.8,12,ChIJD01V2ZQtkIgRn0YgKABD1rU,"https://search.google.com/local/reviews?placeid=ChIJD01V2ZQtkIgRn0YgKABD1rU&q=hvac,+Evergreen,+AL,+US&authuser=0&hl=en&gl=US",logo,0,1,2,3,12/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,31.4353572,-86.9449274,https://atlasgrowth.ai/t/modern-trust/alabama-refrigeration-heating-cooling,/logos/alabama-refrigeration-heating-cooling.png
A/C PROS,ac-pros,Fairhope,Alabama,+1 251-487-7241,5.0,226,ChIJgZ1aEyQ_mogRhvjcf_ozw4U,"https://search.google.com/local/reviews?placeid=ChIJgZ1aEyQ_mogRhvjcf_ozw4U&q=hvac+contractor,+36526,+Daphne,+AL,+US&authuser=0&hl=en&gl=US",logo,0,3,8,32,02/2016,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",dustin@ac-pros.net,,30.5014922,-87.8570422,https://atlasgrowth.ai/t/modern-trust/ac-pros,/logos/ac-pros.png
Atlas Heating & Air,atlas-heating-air,Fairhope,Alabama,+1 251-459-1605,4.9,215,ChIJrzEy2UhrmogRXG2cFzgHU6s,"https://search.google.com/local/reviews?placeid=ChIJrzEy2UhrmogRXG2cFzgHU6s&q=hvac,+Fairhope,+AL,+US&authuser=0&hl=en&gl=US",logo,6,15,17,55,08/2016,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@atlashvacinc.com,https://www.atlashvacinc.com/,30.5351137,-87.847889,https://atlasgrowth.ai/t/modern-trust/atlas-heating-air,/logos/atlas-heating-air.png
Bay Aire Air Conditioning & Heating,bay-aire-air-conditioning-heating,Fairhope,Alabama,+1 251-928-3096,4.6,20,ChIJzVBYhH0VmogRcLxYftXR_5s,"https://search.google.com/local/reviews?placeid=ChIJp7ddLAIVmogRGl5ETcrcJls&q=hvac+contractor,+36526,+Daphne,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,1,4,08/2024,"{""monday"": ""8AM-4PM"", ""tuesday"": ""8AM-4PM"", ""wednesday"": ""8AM-4PM"", ""thursday"": ""8AM-4PM"", ""friday"": ""8AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",sophiagibaldi@bayaire.com,http://www.bayaire.com/,30.4719634,-87.8539008,https://atlasgrowth.ai/t/modern-trust/bay-aire-air-conditioning-heating,
Bishop Air Conditioning & Heating,bishop-air-conditioning-heating,Fairhope,Alabama,+1 251-402-8678,4.8,35,ChIJo-f2HlM-mogR5av8Xcwpezo,"https://search.google.com/local/reviews?placeid=ChIJp7ddLAIVmogRGl5ETcrcJls&q=hvac+contractor,+36526,+Daphne,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,01/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@bishopaircondition.com,http://bishopaircondition.com/,30.4581028,-87.8867444,https://atlasgrowth.ai/t/modern-trust/bishop-air-conditioning-heating,/logos/bishop-air-conditioning-heating.png
Dowsey Plumbing AC & Electric,dowsey-plumbing-ac-electric,Fairhope,Alabama,+1 251-928-5566,4.0,26,ChIJGbRFCaFqmogRbM5bFpzDaPo,"https://search.google.com/local/reviews?placeid=ChIJGbRFCaFqmogRbM5bFpzDaPo&q=hvac,+Fairhope,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,3,05/2024,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,30.5301226,-87.8517049,https://atlasgrowth.ai/t/modern-trust/dowsey-plumbing-ac-electric,
Surfside Heating & Cooling,surfside-heating-cooling,Fairhope,Alabama,+1 251-207-1378,4.8,81,ChIJzcqO49lBmogRa0tsLsb5yxQ,"https://search.google.com/local/reviews?placeid=ChIJzcqO49lBmogRa0tsLsb5yxQ&q=hvac,+Fairhope,+AL,+US&authuser=0&hl=en&gl=US",not_logo,10,32,55,135,02/2022,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@surfside.services,https://surfside.services/hvac/,30.530445,-87.8568746,https://atlasgrowth.ai/t/modern-trust/surfside-heating-cooling,
A-O'K Heating & Cooling,a-ok-heating-cooling,Florence,Alabama,+1 256-710-7607,5.0,7,ChIJFYfRaYA3fYgRWRYo-PDycH8,"https://search.google.com/local/reviews?placeid=ChIJFYfRaYA3fYgRWRYo-PDycH8&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,03/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",aokcooling@gmail.com,,34.8686344,-87.6910447,https://atlasgrowth.ai/t/modern-trust/a-ok-heating-cooling,/logos/a-ok-heating-cooling.png
Burcham Valley Service Group,burcham-valley-service-group,Florence,Alabama,+1 256-762-9588,5.0,17,ChIJgRD2v4lBfYgRcuSfHR7Z92I,"https://search.google.com/local/reviews?placeid=ChIJgRD2v4lBfYgRcuSfHR7Z92I&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",logo,0,5,5,20,10/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",cody.tittle@burchamvalley.com,http://burchamvalleyhvac.com/,34.8384156,-87.7983692,https://atlasgrowth.ai/t/modern-trust/burcham-valley-service-group,/logos/burcham-valley-service-group.png
Dayne Hearn Heating and Cooling,dayne-hearn-heating-and-cooling,Florence,Alabama,+1 256-856-0252,4.5,16,ChIJd76vjVRIfYgRwNCklVB4F6M,"https://search.google.com/local/reviews?placeid=ChIJd76vjVRIfYgRwNCklVB4F6M&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,10/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",john@daynehearnhvac.com,https://www.daynehearnhvac.com/,34.8004279,-87.6600489,https://atlasgrowth.ai/t/modern-trust/dayne-hearn-heating-and-cooling,
"Flo Air Heating and Cooling, LLC",flo-air-heating-and-cooling-llc,Florence,Alabama,+1 256-710-4783,5.0,33,ChIJ0SQIn4xLfYgRP8jo4WDAWCo,"https://search.google.com/local/reviews?placeid=ChIJ0SQIn4xLfYgRP8jo4WDAWCo&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",not_logo,1,2,2,14,02/2024,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""8AM-8PM"", ""sunday"": ""1-6PM""}",floairhvac@gmail.com,http://www.floairhvac.com/,34.806938,-87.6647526,https://atlasgrowth.ai/t/modern-trust/flo-air-heating-and-cooling-llc,
Langston Service Group,langston-service-group,Florence,Alabama,+1 256-810-8131,4.8,20,ChIJsSLC2e0VfYgRLbCkB8MpNDY,"https://search.google.com/local/reviews?placeid=ChIJsSLC2e0VfYgRLbCkB8MpNDY&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,08/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,https://langstonservice.com/,34.9152223,-87.866582,https://atlasgrowth.ai/t/modern-trust/langston-service-group,/logos/langston-service-group.png
"Maintenance Plus Heating & Air Conditioning, Inc",maintenance-plus-heating-air-conditioning-inc,Florence,Alabama,+1 256-764-4511,4.2,25,ChIJYxWWw2pIfYgRlRAvvVgK8f4,"https://search.google.com/local/reviews?placeid=ChIJYxWWw2pIfYgRlRAvvVgK8f4&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,2,06/2024,"{""monday"": ""7AM-4:30PM"", ""tuesday"": ""7AM-4:30PM"", ""wednesday"": ""7AM-4:30PM"", ""thursday"": ""7AM-4:30PM"", ""friday"": ""7AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,34.8172183,-87.6792121,https://atlasgrowth.ai/t/modern-trust/maintenance-plus-heating-air-conditioning-inc,
Thompson Service Company - Heating & Cooling,thompson-service-company-heating-cooling,Florence,Alabama,+1 256-762-1006,5.0,6,ChIJkQMi7ARIfYgRbVuLrA5cEwc,"https://search.google.com/local/reviews?placeid=ChIJkQMi7ARIfYgRbVuLrA5cEwc&q=hvac,+Florence,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,03/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-5PM"", ""sunday"": ""8:30AM-6PM""}",,,34.8222132,-87.6905422,https://atlasgrowth.ai/t/modern-trust/thompson-service-company-heating-cooling,/logos/thompson-service-company-heating-cooling.png
AirMax,airmax,Foley,Alabama,+1 251-943-9200,5.0,249,ChIJ11Z78GwbmogRYWnB1kAozuU,"https://search.google.com/local/reviews?placeid=ChIJ11Z78GwbmogRYWnB1kAozuU&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",logo,3,9,21,42,03/2015,"{""monday"": ""6AM-10PM"", ""tuesday"": ""6AM-10PM"", ""wednesday"": ""6AM-10PM"", ""thursday"": ""6AM-10PM"", ""friday"": ""6AM-10PM"", ""saturday"": ""6AM-10PM"", ""sunday"": ""6AM-10PM""}",info@theairmax.com,https://www.theairmax.com/?utm_source=google,30.386018,-87.6823632,https://atlasgrowth.ai/t/modern-trust/airmax,/logos/airmax.png
Bay Climate Control and Refrigeration,bay-climate-control-and-refrigeration,Foley,Alabama,+1 251-968-2007,4.8,18,ChIJ53HF5nIbmogRxCtaelZtE4k,"https://search.google.com/local/reviews?placeid=ChIJ53HF5nIbmogRxCtaelZtE4k&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,09/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",cwilliams@bayclimate.com,https://bayclimate.com/,30.335697,-87.692172,https://atlasgrowth.ai/t/modern-trust/bay-climate-control-and-refrigeration,
"Gulf Coast Hvac, Llc",gulf-coast-hvac-llc,Foley,Alabama,+1 251-955-1054,4.3,24,ChIJQVmmnQcamogRml7v39Kbv6w,"https://search.google.com/local/reviews?placeid=ChIJQVmmnQcamogRml7v39Kbv6w&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,4,06/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",gccsllc@gulftel.com,https://www.gulfcoasthvacllc.com/,30.3236941,-87.7687787,https://atlasgrowth.ai/t/modern-trust/gulf-coast-hvac-llc,
Mike Beech Heating and Air,mike-beech-heating-and-air,Foley,Alabama,+1 251-943-7583,4.8,18,ChIJi2Cb6CYFmogREV2yXr9KTR0,"https://search.google.com/local/reviews?placeid=ChIJi2Cb6CYFmogREV2yXr9KTR0&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,09/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,http://www.mikebeechheatingandair.com/,30.3966694,-87.6739667,https://atlasgrowth.ai/t/modern-trust/mike-beech-heating-and-air,/logos/mike-beech-heating-and-air.png
PRIDE HVAC LLC,pride-hvac-llc,Foley,Alabama,+1 251-422-2439,5.0,35,ChIJ_TUZrJsRmogRthcPFBWVhr0,"https://search.google.com/local/reviews?placeid=ChIJ_TUZrJsRmogRthcPFBWVhr0&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",logo,0,2,2,15,01/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",chaz@pridehvacllc.com,http://pridehvacllc.com/,30.331801,-87.74327,https://atlasgrowth.ai/t/modern-trust/pride-hvac-llc,/logos/pride-hvac-llc.png
Riviera Utilities Appliance Service Center,riviera-utilities-appliance-service-center,Foley,Alabama,+1 251-970-4133,5.0,6,ChIJFdCWMwoPmogRGEZy54gVZ24,"https://search.google.com/local/reviews?placeid=ChIJFdCWMwoPmogRGEZy54gVZ24&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",mreplogle@rivierautilities.com,https://www.rivierautilities.com/services/appliance-services,30.4115825,-87.6762268,https://atlasgrowth.ai/t/modern-trust/riviera-utilities-appliance-service-center,
Schoen Heating & Air Conditioning Inc,schoen-heating-air-conditioning-inc,Foley,Alabama,+1 251-943-5215,4.4,7,ChIJwWR4bRcOmogRAMyWA7WHpkE,"https://search.google.com/local/reviews?placeid=ChIJwWR4bRcOmogRAMyWA7WHpkE&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""7:30AM-5PM"", ""tuesday"": ""7:30AM-5PM"", ""wednesday"": ""7:30AM-5PM"", ""thursday"": ""7:30AM-5PM"", ""friday"": ""7:30AM-5PM"", ""saturday"": ""7:30AM-5PM"", ""sunday"": ""7:30AM-5PM""}",jdpittroad@gulftel.com,http://www.schoenheatingandair.net/,30.3959637,-87.6866168,https://atlasgrowth.ai/t/modern-trust/schoen-heating-air-conditioning-inc,
Shorefront Comfort Heating and Cooling,shorefront-comfort-heating-and-cooling,Foley,Alabama,+1 251-270-5903,5.0,32,ChIJ10YpUasrHSYRFRZwi4ye9Oc,"https://search.google.com/local/reviews?placeid=ChIJ10YpUasrHSYRFRZwi4ye9Oc&q=hvac,+Foley,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,02/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""11AM-5PM""}",,https://shorefrontcomfort.com/,30.4184367,-87.6850323,https://atlasgrowth.ai/t/modern-trust/shorefront-comfort-heating-and-cooling,/logos/shorefront-comfort-heating-and-cooling.png
Shipman Heating & Clg,shipman-heating-clg,Fort Payne,Alabama,+1 256-845-6890,4.5,16,ChIJEwz9PSbNYYgRRTUqNxp9FEw,"https://search.google.com/local/reviews?placeid=ChIJEwz9PSbNYYgRRTUqNxp9FEw&q=hvac,+Fort+Payne,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,10/2024,"{""monday"": ""7:30AM-3:30PM"", ""tuesday"": ""7:30AM-3:30PM"", ""wednesday"": ""7:30AM-3:30PM"", ""thursday"": ""7:30AM-3:30PM"", ""friday"": ""7:30AM-3:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",shipmanheatingandcooling@hotmail.com,,34.462576,-85.703071,https://atlasgrowth.ai/t/modern-trust/shipman-heating-clg,
Comfort Pros Heating and Cooling LLC,comfort-pros-heating-and-cooling-llc,Fyffe,Alabama,+1 256-601-4922,5.0,12,ChIJhUDKhZh1iogRzfswQccb8jY,"https://search.google.com/local/reviews?placeid=ChIJhUDKhZh1iogRzfswQccb8jY&q=hvac,+Fyffe,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,1,11,12/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""7AM-5PM"", ""sunday"": ""7AM-5PM""}",,,34.4393886,-85.894929,https://atlasgrowth.ai/t/modern-trust/comfort-pros-heating-and-cooling-llc,/logos/comfort-pros-heating-and-cooling-llc.png
Etowah Heating & Cooling,etowah-heating-cooling,Gadsden,Alabama,+1 256-438-5445,4.6,30,ChIJM4S4IYk4iogRZL2DGgT9IuM,"https://search.google.com/local/reviews?placeid=ChIJM4S4IYk4iogRZL2DGgT9IuM&q=hvac,+Gadsden,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,03/2024,"{""monday"": ""7:30AM-5PM"", ""tuesday"": ""7:30AM-5PM"", ""wednesday"": ""7:30AM-5PM"", ""thursday"": ""7:30AM-5PM"", ""friday"": ""7:30AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",jamey@etowahcool.com,http://www.etowahcool.com/,34.0137642,-86.0043815,https://atlasgrowth.ai/t/modern-trust/etowah-heating-cooling,/logos/etowah-heating-cooling.png
LOWERY'S HVAC AND REFRIGERATION,lowerys-hvac-and-refrigeration,Gadsden,Alabama,+1 256-312-8148,4.9,27,ChIJ2z5XWFXSbmgRWJ4mfALbzlk,"https://search.google.com/local/reviews?placeid=ChIJ2z5XWFXSbmgRWJ4mfALbzlk&q=hvac,+Gadsden,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,3,5,14,05/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",hvac@loweryservicesolutions.com,https://loweryservicesolutions.com/,33.975304,-86.0135574,https://atlasgrowth.ai/t/modern-trust/lowerys-hvac-and-refrigeration,
"The Comfort Doctor Heating, Air Conditioning, & Refrigeration",the-comfort-doctor-heating-air-conditioning-refrigeration,Gadsden,Alabama,+1 256-390-1615,5.0,114,ChIJAayU7WXdtEwRxCCi1XZxwXI,"https://search.google.com/local/reviews?placeid=ChIJAayU7WXdtEwRxCCi1XZxwXI&q=hvac,+Gadsden,+AL,+US&authuser=0&hl=en&gl=US",logo,0,12,16,52,09/2020,"{""monday"": ""7AM-7PM"", ""tuesday"": ""7AM-7PM"", ""wednesday"": ""7AM-7PM"", ""thursday"": ""7AM-7PM"", ""friday"": ""7AM-7PM"", ""saturday"": ""7AM-4PM"", ""sunday"": ""Closed""}",matt@pixelspread.com,http://www.thecomfortdoctor.com/,33.9616946,-85.9809555,https://atlasgrowth.ai/t/modern-trust/the-comfort-doctor-heating-air-conditioning-refrigeration,/logos/the-comfort-doctor-heating-air-conditioning-refrigeration.png
